id_orig,original_language,budget,revenue,original_title,popularity,release_date,vote_average,vote_count,año,return
59762,en,0.0,0.0,"Initiation: Silent Night, Deadly Night 4",0.6167,1990-11-21,4.6,10.0,1990,
46718,en,0.0,0.0,DC Showcase: Green Arrow,1.5528,2010-09-28,7.3,30.0,2010,
397514,en,0.0,0.0,The Windmill Massacre,4.643175,2016-08-29,5.0,41.0,2016,
421851,en,0.0,0.0,Michael Moore in TrumpLand,1.585725,2016-10-18,6.3,35.0,2016,
334541,en,9000000.0,75026965.0,Manchester by the Sea,12.821257,2016-11-18,7.5,1553.0,2016,8.336329444444445
334543,en,12000000.0,140302754.0,Lion,17.085145,2016-11-24,8.0,1699.0,2016,11.691896166666666
345918,en,0.0,0.0,Come and Find Me,6.435238,2016-11-11,5.7,71.0,2016,
374440,en,0.0,0.0,Spa Night,0.357906,2016-01-26,5.8,6.0,2016,
370382,en,0.0,0.0,Το μεγάλο κανόνι,0.049468,1981-12-14,5.0,1.0,1981,
300321,en,0.0,0.0,RWD,0.344337,2015-09-26,3.6,5.0,2015,
407799,en,0.0,0.0,The Genius of Marie Curie: The Woman Who Lit up the World,0.011396,2013-05-03,0.0,0.0,2013,
294409,en,0.0,0.0,Hollywood Without Make-Up,0.347774,1963-07-01,6.0,1.0,1963,
42123,en,0.0,0.0,Utu,0.547061,1984-09-13,6.8,7.0,1984,
306383,en,0.0,0.0,Gajakessari,0.072047,2014-05-23,6.0,1.0,2014,
407559,en,0.0,0.0,I Am the Pretty Thing That Lives in the House,4.583609,2016-09-10,4.2,108.0,2016,
397243,en,0.0,5972942.0,The Autopsy of Jane Doe,31.772396,2016-12-21,6.3,799.0,2016,inf
117337,en,0.0,0.0,Kajraare,0.024825,2010-10-15,0.0,0.0,2010,
402370,en,0.0,0.0,Alleycats,2.429683,2016-06-23,4.7,16.0,2016,
319096,en,0.0,0.0,Whitney,8.048503,2015-01-17,5.0,32.0,2015,
366269,en,0.0,0.0,Satan Lives,0.037946,2015-10-27,0.0,0.0,2015,
74593,en,0.0,0.0,Bill Cosby: 49,0.071716,1987-04-01,0.0,1.0,1987,
145963,en,0.0,0.0,The Bulleteers,0.402295,1942-03-26,7.0,3.0,1942,
419639,en,0.0,0.0,The Thinning,7.084179,2016-10-12,7.6,92.0,2016,
41725,en,0.0,0.0,Captain Sindbad,0.951943,1963-04-12,5.2,6.0,1963,
413279,en,0.0,0.0,Team Thor,5.647799,2016-08-28,7.5,93.0,2016,
353728,en,0.0,33962.0,Closet Monster,4.743517,2016-07-15,7.4,77.0,2016,inf
340684,en,0.0,0.0,Those People,3.077948,2015-05-16,6.7,69.0,2015,
338964,en,26000000.0,17782178.0,Bad Santa 2,7.459161,2016-11-23,5.0,216.0,2016,0.6839299230769231
291413,en,0.0,0.0,Within,9.449891,2016-10-18,5.0,42.0,2016,
302042,en,1500000.0,0.0,Dead on Campus,1.682861,2014-11-10,4.7,14.0,2014,0.0
270007,en,0.0,0.0,Take Down,5.051764,2016-05-05,5.9,34.0,2016,
105121,en,0.0,0.0,Tchoupitoulas,0.48088,2012-12-07,8.7,3.0,2012,
40070,en,0.0,0.0,Zhong gui,0.683008,1983-12-29,6.6,9.0,1983,
419330,en,0.0,0.0,Somnus,0.54252,2016-10-04,4.9,8.0,2016,
413471,en,0.0,0.0,The Late Bloomer,4.705178,2016-10-07,5.2,92.0,2016,
413361,en,0.0,0.0,Ice Guardians,2.351255,2016-09-12,9.3,3.0,2016,
289180,en,0.0,0.0,H.,0.730281,2014-08-28,6.5,4.0,2014,
348896,en,0.0,0.0,Dare to Be Wild,0.434992,2015-08-13,5.3,3.0,2015,
340402,en,17000000.0,42487325.0,Almost Christmas,7.288877,2016-11-11,5.4,195.0,2016,2.499254411764706
340223,en,0.0,0.0,Harry & Snowman,0.198311,2015-01-01,6.0,1.0,2015,
208039,en,0.0,0.0,Howard Hawks: American Artist,0.038659,1997-01-01,7.0,1.0,1997,
50317,en,126000.0,0.0,Head Trauma,0.003939,2006-06-24,0.0,0.0,2006,0.0
117038,en,0.0,0.0,Love and Diane,0.037647,2002-10-08,5.0,1.0,2002,
85125,en,0.0,0.0,I for India,0.039662,2005-11-29,5.0,1.0,2005,
111103,en,0.0,0.0,Photographic Memory,0.116553,2011-09-04,5.0,1.0,2011,
360292,en,0.0,0.0,Starship Apocalypse,0.207185,2014-12-20,3.4,5.0,2014,
13943,en,0.0,0.0,Suburban Mayhem,1.385838,2006-10-26,5.2,6.0,2006,
359151,en,0.0,0.0,Tanna,2.114326,2015-10-16,7.4,25.0,2015,
281713,en,0.0,0.0,Rebel Beat: The story of LA Rockabilly,0.003534,2007-02-06,0.0,0.0,2007,
386743,en,0.0,0.0,Mosquinha,0.071756,1890-03-09,6.5,2.0,1890,
112119,en,0.0,0.0,Ghosts with Shit Jobs,0.176894,2012-05-07,5.0,1.0,2012,
333665,en,0.0,0.0,Consumed,1.596732,2015-06-01,5.4,18.0,2015,
337550,en,0.0,0.0,Flatland,0.343896,2007-01-01,6.2,6.0,2007,
189225,en,0.0,0.0,"Eldridge Cleaver, Black Panther",0.009233,1970-08-24,0.0,0.0,1970,
420511,en,0.0,0.0,Ice Girls,0.62505,2016-03-11,4.0,3.0,2016,
385372,en,0.0,0.0,Chalk It Up,1.414372,2016-09-13,5.0,21.0,2016,
417936,en,0.0,0.0,Accidentally Engaged,0.851042,2016-03-05,6.3,15.0,2016,
48406,en,0.0,0.0,A Hazard of Hearts,0.386408,1987-12-27,7.3,2.0,1987,
87628,en,0.0,0.0,A Ghost in Monte Carlo,0.485255,1990-01-01,4.0,1.0,1990,
358353,en,1600000.0,0.0,Bound & Babysitting,1.100177,2015-04-01,6.0,5.0,2015,0.0
243599,en,0.0,0.0,A Holiday Heist,1.291352,2011-11-27,1.5,2.0,2011,
189682,en,0.0,0.0,Annie Laurie,0.008201,1927-05-10,0.0,0.0,1927,
56143,en,0.0,0.0,The Battle of Midway,0.531296,1942-09-14,4.7,9.0,1942,
203901,en,0.0,0.0,The Bespoke Overcoat,0.94626,1955-11-01,6.8,3.0,1955,
352334,en,0.0,0.0,November Rule,1.603694,2015-02-14,6.3,19.0,2015,
130507,en,0.0,0.0,Four Mothers,0.123392,1941-01-04,0.0,0.0,1941,
80850,en,0.0,0.0,Goin' to Town,0.665062,1935-04-25,4.3,5.0,1935,
326045,en,0.0,0.0,Lonesome Dove Church,0.676407,2014-08-04,7.5,1.0,2014,
195405,en,0.0,0.0,The Cheaters,1.105352,1945-07-14,5.8,6.0,1945,
34231,en,0.0,0.0,The Graves,3.321312,2010-01-29,3.3,14.0,2010,
26776,en,0.0,0.0,The Halliday Brand,0.697442,1957-01-01,6.0,2.0,1957,
81178,en,0.0,0.0,When You're in Love,0.183121,1937-02-12,3.5,2.0,1937,
86207,en,0.0,0.0,Lunch Wagon,0.018644,1981-09-01,0.0,0.0,1981,
415542,en,0.0,0.0,Jeff Ross Roasts Cops,0.109753,2016-09-10,6.0,1.0,2016,
390422,en,0.0,0.0,The Way We Live Now,0.251856,2001-11-11,7.0,5.0,2001,
276833,en,0.0,0.0,"Quiet Riot: Well Now You're Here, There's No Way Back",0.085212,2014-04-29,9.5,2.0,2014,
253980,en,0.0,0.0,Marvel One-Shot: All Hail the King,5.708815,2014-02-04,7.0,102.0,2014,
3144,en,0.0,0.0,Rock 'n' Roll Frankenstein,0.072413,1999-01-01,4.5,2.0,1999,
340484,en,0.0,0.0,Kate Plays Christine,0.624857,2016-01-24,4.3,7.0,2016,
393561,en,0.0,0.0,Risk,2.511092,2017-05-05,6.9,10.0,2017,
376234,en,0.0,0.0,Newtown,0.801792,2016-01-24,6.5,12.0,2016,
376387,en,0.0,0.0,Hooligan Sparrow,0.087553,2016-07-22,8.0,1.0,2016,
376534,en,0.0,0.0,Cameraperson,1.441494,2016-09-09,7.3,16.0,2016,
10614,en,0.0,0.0,My Best Friend's Birthday,1.837191,1987-01-01,5.8,28.0,1987,
281987,en,0.0,0.0,Desperado's Duel,0.0859,2014-07-18,4.3,2.0,2014,
76122,en,500000.0,0.0,Marvel One-Shot: The Consultant,4.964486,2011-09-12,6.6,108.0,2011,0.0
299969,en,0.0,0.0,"Marvel: 75 Years, From Pulp to Pop!",6.729792,2014-11-04,7.7,22.0,2014,
259910,en,0.0,0.0,Marvel Studios: Assembling a Universe,7.33781,2014-03-18,6.6,44.0,2014,
393629,en,220093.0,0.0,Pure Pwnage: Teh Movie,0.525851,2016-01-23,8.4,5.0,2016,0.0
358924,en,0.0,0.0,Miss Sharon Jones!,0.774858,2015-09-11,8.0,3.0,2015,
336271,en,0.0,0.0,The Dark Stranger,0.807172,2016-07-15,5.2,10.0,2016,
396004,en,0.0,0.0,The Evil in Us,3.608837,2016-08-19,4.9,22.0,2016,
208327,en,0.0,0.0,Manzan benigaki,0.00121,2001-10-25,0.0,0.0,2001,
417406,en,0.0,0.0,The Possession Experiment,0.770862,2016-10-14,3.7,13.0,2016,
375082,en,0.0,0.0,Spaceman,1.643697,2016-08-19,6.7,7.0,2016,
336445,en,0.0,0.0,Army of One,5.274165,2016-11-04,5.5,64.0,2016,
34836,en,1949120.0,0.0,Salute,0.194191,2008-07-17,5.3,3.0,2008,0.0
79431,en,0.0,0.0,Kormoranid ehk Nahkpükse ei pesta,0.011724,2011-03-17,0.0,0.0,2011,
200549,en,0.0,0.0,The Secret of Crickley Hall,1.287106,2012-10-28,6.7,3.0,2012,
393603,en,0.0,0.0,The Congressman,0.480362,2016-04-09,5.7,3.0,2016,
411023,en,0.0,0.0,The Ivory Game,1.69652,2016-09-02,7.9,19.0,2016,
345920,en,36000000.0,87416021.0,Collateral Beauty,14.575883,2016-12-06,6.9,1553.0,2016,2.4282228055555555
352498,en,0.0,0.0,First Girl I Loved,1.714399,2016-10-18,6.9,21.0,2016,
109301,en,35055.0,0.0,Music Land,0.717188,1935-10-05,7.0,7.0,1935,0.0
339396,en,40000000.0,0.0,True Memoirs of an International Assassin,5.830839,2016-11-11,5.8,230.0,2016,0.0
76964,en,0.0,0.0,The Thirteenth Guest,0.217303,1932-08-09,3.4,5.0,1932,
109176,en,0.0,0.0,The Jungle Book: Mowgli's Story,1.339009,1998-01-01,6.2,6.0,1998,
323673,en,0.0,0.0,Just the Way You Are,0.91541,2015-05-09,3.0,3.0,2015,
419546,en,36501.0,0.0,HyperNormalisation,2.403055,2016-10-16,8.1,26.0,2016,0.0
57664,en,0.0,0.0,From Hell to Texas,0.711775,1958-06-01,4.6,7.0,1958,
4462,en,0.0,0.0,Diplomatic Courier,1.722209,1952-06-13,6.5,2.0,1952,
164504,en,0.0,0.0,Man of the Forest,0.624066,1933-08-24,0.0,0.0,1933,
43380,en,0.0,0.0,Rawhide,1.495158,1951-03-25,5.7,17.0,1951,
276562,en,0.0,0.0,One Rogue Reporter,0.109031,2014-06-08,5.0,1.0,2014,
322548,en,0.0,0.0,Shangri-La Suite,3.073417,2017-01-11,6.1,15.0,2017,
421725,en,0.0,0.0,Scrat: Spaced Out,2.257459,2016-10-11,6.9,14.0,2016,
354979,en,0.0,0.0,Dog Eat Dog,7.330012,2016-11-04,4.6,72.0,2016,
408619,en,0.0,0.0,Justin Timberlake + The Tennessee Kids,0.805846,2016-09-13,7.8,11.0,2016,
210306,en,0.0,0.0,Tetra Vaal,0.315238,2004-01-01,6.0,7.0,2004,
148318,en,0.0,0.0,Ce qu’il reste de nous,0.005825,2004-04-27,0.0,0.0,2004,
365323,en,0.0,0.0,Invisible,0.057938,2016-11-03,0.0,0.0,2016,
220124,en,0.0,0.0,The Optimists of Nine Elms,1.575666,1973-10-17,6.4,5.0,1973,
355338,en,0.0,0.0,Riley's First Date?,6.051285,2015-11-03,7.2,188.0,2015,
40026,en,2500000.0,0.0,Night Shadows,2.97235,1984-08-01,6.1,11.0,1984,0.0
51592,en,0.0,0.0,A Christmas Romance,0.209165,1994-12-18,6.6,5.0,1994,
134705,en,0.0,0.0,Amazon,0.365646,1990-12-14,5.0,2.0,1990,
94894,en,0.0,0.0,Angel's Dance,0.207369,1999-01-01,6.0,3.0,1999,
205939,en,0.0,0.0,The Crown and the Dragon,2.897734,2013-07-25,4.9,18.0,2013,
37432,en,0.0,0.0,Fab Five: The Texas Cheerleader Scandal,1.66291,2008-08-02,5.1,21.0,2008,
18517,en,0.0,0.0,Mr. Fix It,2.476507,2006-12-26,4.8,6.0,2006,
42885,en,0.0,0.0,Strangers in the Night,0.355895,1944-09-12,6.0,2.0,1944,
30614,en,0.0,0.0,Strange Impersonation,0.338774,1946-03-16,5.0,1.0,1946,
80301,en,0.0,0.0,A Christmas Wedding Tail,0.965948,2011-11-19,4.6,5.0,2011,
347026,en,14000000.0,13819139.0,A United Kingdom,6.249112,2016-11-25,6.5,84.0,2016,0.9870813571428572
345725,en,0.0,0.0,A Fool,0.313224,2015-05-01,7.4,7.0,2015,
81400,en,30000.0,0.0,Jízda,0.400418,1994-09-13,8.0,3.0,1994,0.0
140541,en,0.0,0.0,Blood Sisters of Lesbian Sin,0.053233,1997-01-01,5.0,1.0,1997,
214629,en,0.0,0.0,Sleepwalker,1.163704,1984-07-05,5.5,8.0,1984,
324013,en,0.0,0.0,Tanner '88,0.04122,1988-02-15,0.0,0.0,1988,
424182,en,100000.0,0.0,Female Werewolf,0.688993,2015-10-16,4.0,3.0,2015,0.0
367732,en,0.0,0.0,Uncle Nick,1.780118,2015-12-04,6.1,10.0,2015,
158900,en,0.0,0.0,Faro,0.126305,2013-03-15,5.5,2.0,2013,
408151,en,0.0,0.0,The Standoff,0.8557,2016-09-20,4.6,14.0,2016,
416261,en,0.0,0.0,All Hallow's Eve,0.774281,2016-09-27,6.2,5.0,2016,
313371,en,0.0,0.0,All She Wishes,0.0962,2015-01-15,8.5,2.0,2015,
375345,en,0.0,0.0,The Submarine Kid,1.220782,2016-01-12,5.7,17.0,2016,
410259,en,0.0,0.0,Race to Win,1.60084,2016-08-05,5.4,5.0,2016,
240723,en,0.0,0.0,Coming Home for Christmas,0.716966,2013-10-29,3.7,3.0,2013,
316015,en,0.0,0.0,My Life as a Dead Girl,0.767827,2015-01-01,6.0,4.0,2015,
410314,en,0.0,0.0,A Wish for Christmas,1.617905,2016-11-05,6.1,18.0,2016,
149786,en,0.0,0.0,Christmas with Holly,1.893719,2012-12-09,5.9,30.0,2012,
6103,en,0.0,0.0,Thirteen at Dinner,1.470012,1985-09-19,5.5,8.0,1985,
329981,en,10000000.0,13082071.0,Shut In,6.944457,2016-11-11,4.8,162.0,2016,1.3082071
30374,en,873000.0,0.0,Crack in the World,1.760193,1965-04-15,5.6,17.0,1965,0.0
352186,en,0.0,0.0,Good Kids,6.950195,2016-10-21,6.4,69.0,2016,
407172,en,0.0,0.0,Summer Villa,1.235533,2016-07-23,6.2,15.0,2016,
50835,en,0.0,0.0,Below Utopia,1.056673,1997-09-26,4.9,6.0,1997,
308423,en,0.0,0.0,Bonobo,0.42662,2014-12-05,5.5,2.0,2014,
387558,en,0.0,0.0,My Feral Heart,0.327006,2016-03-05,0.0,0.0,2016,
167644,en,0.0,0.0,Laulu koti-ikävästä,0.1568,2012-09-23,5.5,2.0,2012,
150065,en,0.0,0.0,Yelling To The Sky,1.371273,2012-12-14,4.9,6.0,2012,
413452,en,10000000.0,0.0,Cardboard Boxer,2.379429,2016-09-16,6.6,19.0,2016,0.0
401061,en,0.0,0.0,Officer Downe,1.404363,2016-11-18,4.6,20.0,2016,
34577,en,0.0,0.0,Daishizen no Majū: Bagi,0.145241,1984-08-19,5.3,4.0,1984,
369336,en,0.0,0.0,Frontier,0.037821,2001-03-09,9.0,1.0,2001,
63244,en,0.0,0.0,Classic Albums: Deep Purple - Machine Head,0.116621,2002-12-02,4.8,3.0,2002,
40690,en,0.0,0.0,Classic Albums: Black Sabbath - Paranoid,1.602628,2010-06-28,6.2,5.0,2010,
102622,en,0.0,0.0,: Classic Albums: Iron Maiden - The Number of the Beast,0.231819,2001-12-04,5.8,3.0,2001,
148766,en,0.0,0.0,Forever Female,0.824347,1954-01-13,7.4,4.0,1954,
131074,en,0.0,0.0,Hunted,0.420001,1952-03-17,5.5,7.0,1952,
71984,en,0.0,0.0,Cottage to Let,0.160379,1941-09-06,7.4,4.0,1941,
53598,en,0.0,0.0,The Villain Still Pursued Her,0.001799,1940-10-11,0.0,0.0,1940,
198227,en,0.0,0.0,Young Man of Manhattan,0.090705,1930-05-17,0.0,1.0,1930,
22689,en,0.0,0.0,A Shriek in the Night,1.677515,1933-07-22,3.5,4.0,1933,
175983,en,0.0,0.0,Finishing School,1.75581,1934-05-04,5.1,8.0,1934,
125578,en,0.0,0.0,Twenty Million Sweethearts,0.480081,1934-05-26,8.0,1.0,1934,
254047,en,0.0,0.0,The Wedding Pact,6.305437,2014-02-04,4.9,24.0,2014,
128104,en,0.0,0.0,Inch'Allah,4.982867,2012-09-08,6.3,21.0,2012,
378480,en,0.0,0.0,Il Solengo,0.067208,2016-01-30,5.0,1.0,2016,
393961,en,0.0,0.0,Food Choices,2.911189,2016-04-21,8.2,19.0,2016,
380699,en,0.0,0.0,We're Still Here: Johnny Cash's Bitter Tears Revisited,0.028462,2015-11-20,0.0,0.0,2015,
76010,en,0.0,0.0,La ultima cima,0.121912,2010-06-01,6.5,3.0,2010,
381685,en,0.0,0.0,Ricardo O'Farrill: Abrazo Genial,0.095829,2016-01-22,0.0,0.0,2016,
29066,en,70000.0,0.0,Atlas,0.164002,1961-05-01,2.0,1.0,1961,0.0
200655,en,0.0,0.0,Janis,0.001021,1974-10-18,7.8,5.0,1974,
299641,en,2500000.0,230069.0,Jimmy Vestvood: Amerikan Hero,1.216497,2016-03-13,5.4,14.0,2016,0.0920276
84672,en,0.0,0.0,Routine Pleasures,0.044807,1986-04-30,5.0,1.0,1986,
376502,en,0.0,0.0,The Blackout Experiments,0.147848,2016-05-21,5.0,3.0,2016,
241206,en,0.0,0.0,The Life of Riley,0.07784,1949-04-16,0.0,0.0,1949,
104989,en,0.0,0.0,The Sea Around Us,0.38837,1953-06-30,7.0,2.0,1953,
64428,en,0.0,0.0,The Vengeance of She,0.804678,1968-04-14,5.8,5.0,1968,
396744,en,0.0,0.0,Underfire: The Untold Story of Pfc. Tony Vaccaro,0.096045,2016-10-06,7.0,1.0,2016,
394224,en,0.0,0.0,Foxy and the Weight of the World,0.00377,2005-01-23,0.0,0.0,2005,
97340,en,0.0,0.0,Svartur á leik,1.428455,2012-03-11,6.3,19.0,2012,
130402,en,0.0,0.0,Last Night At The Alamo,0.007685,1984-07-01,4.0,2.0,1984,
39395,en,0.0,0.0,Boogie,0.472286,2008-01-01,6.6,7.0,2008,
333516,en,0.0,0.0,Säälistäjät,0.017672,2014-11-22,0.0,0.0,2014,
328416,en,0.0,0.0,Hard Choices,0.43218,1986-05-16,0.0,0.0,1986,
396330,en,0.0,0.0,LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,3.581416,2016-06-21,7.0,22.0,2016,
113119,en,0.0,0.0,Fugitive Alien,0.137068,1987-01-01,1.0,1.0,1987,
354421,en,1250000.0,0.0,The Confessions of Thomas Quick,0.202118,2015-08-14,6.6,5.0,2015,0.0
41973,en,0.0,0.0,"Thelonious Monk: Straight, No Chaser",0.004137,1988-10-25,7.7,3.0,1988,
276578,en,0.0,0.0,The Good Sister,0.511356,2014-05-10,4.0,2.0,2014,
345470,en,0.0,0.0,Hector,1.535347,2015-12-11,7.0,2.0,2015,
419471,en,0.0,0.0,The Unbidden,0.078385,2016-04-22,3.0,1.0,2016,
421313,en,0.0,0.0,Eliminators,4.401368,2016-12-01,6.0,36.0,2016,
140491,en,0.0,0.0,Alienate,3.21853,2016-02-22,4.3,12.0,2016,
26370,en,0.0,0.0,638 Ways to Kill Castro,0.310085,2006-11-28,5.3,6.0,2006,
376866,en,9000000.0,13960394.0,Jackie,8.362716,2016-12-02,6.5,737.0,2016,1.5511548888888889
52254,en,0.0,0.0,David Wants to Fly,0.185056,2010-05-06,7.4,5.0,2010,
384682,en,45000000.0,114501299.0,Office Christmas Party,8.228918,2016-11-25,5.4,541.0,2016,2.544473311111111
105711,en,0.0,0.0,Ritual in Transfigured Time,0.764136,1946-01-01,7.8,12.0,1946,
88065,en,0.0,0.0,The Werewolf of Washington,0.206647,1973-10-01,3.3,3.0,1973,
71543,en,0.0,0.0,Hadikduk HaPnimi,0.703027,2010-09-23,7.7,3.0,2010,
44010,en,135000.0,10474.0,Logan,0.588872,2010-09-10,5.3,2.0,2010,0.07758518518518519
112033,en,0.0,0.0,Alles stroomt,0.466287,2009-10-08,8.0,1.0,2009,
86821,en,0.0,0.0,Ayn Rand & the Prophecy of Atlas Shrugged,0.318283,2011-11-01,4.3,4.0,2011,
201365,en,0.0,0.0,Belle du Seigneur,1.890075,2012-11-29,5.1,19.0,2012,
233383,en,0.0,0.0,Robin Redbreast,0.560004,1970-12-10,5.3,3.0,1970,
46612,en,0.0,0.0,Nature's Great Events,1.150246,2009-02-25,6.2,7.0,2009,
95046,en,0.0,0.0,They Knew What They Wanted,0.290672,1940-10-19,5.5,1.0,1940,
365942,en,30000000.0,14793385.0,The Space Between Us,11.824404,2017-01-26,7.2,564.0,2017,0.49311283333333333
330459,en,200000000.0,1056057273.0,Rogue One: A Star Wars Story,36.567575,2016-12-14,7.4,5111.0,2016,5.280286365
353979,en,0.0,0.0,Pet,9.030904,2016-09-24,5.9,193.0,2016,
259695,en,108000000.0,22678555.0,Live by Night,19.94393,2016-12-25,6.2,416.0,2016,0.20998662037037036
381288,en,9000000.0,276921998.0,Split,28.920839,2016-11-15,7.0,4461.0,2016,30.76911088888889
382653,en,0.0,0.0,Lao Shi,0.117969,2016-02-12,9.0,2.0,2016,
381043,en,0.0,0.0,Asperger's Are Us,0.356999,2016-11-11,6.0,5.0,2016,
384673,en,0.0,0.0,National Bird,0.749444,2017-05-18,7.0,9.0,2017,
305943,en,0.0,0.0,A Kind of Murder,9.453,2016-12-16,5.5,74.0,2016,
426576,en,0.0,0.0,Shared Rooms,0.343417,2016-05-14,5.6,5.0,2016,
54539,en,0.0,0.0,L'Inhumaine,0.756384,1924-12-12,7.8,4.0,1924,
346672,en,35000000.0,81093313.0,Underworld: Blood Wars,20.02976,2016-11-28,5.2,1619.0,2016,2.3169518
287281,en,0.0,0.0,The Gamers: Natural One,0.142142,2014-08-14,4.3,2.0,2014,
37708,en,0.0,0.0,Wild Things: Foursome,1.932851,2010-06-01,5.1,20.0,2010,
376290,en,13000000.0,3500605.0,Miss Sloane,14.017754,2016-11-25,7.2,317.0,2016,0.2692773076923077
291328,en,25000000.0,3885342.0,Rules Don't Apply,8.167673,2016-11-23,5.9,103.0,2016,0.15541368
210234,en,346500.0,0.0,Tuhog,0.669257,2013-07-16,5.0,1.0,2013,0.0
121173,en,11178.0,34659.0,Bwakaw,0.079287,2012-09-05,8.0,1.0,2012,3.100644122383253
346347,en,0.0,0.0,"End of Days, Inc.",0.412805,2015-04-24,4.9,7.0,2015,
414977,en,0.0,0.0,Sam,0.203237,2015-04-21,4.0,5.0,2015,
31245,en,0.0,0.0,Hobgoblins,1.09642,1988-07-14,2.2,18.0,1988,
92779,en,0.0,0.0,Seedpeople,0.609029,1992-05-28,4.2,5.0,1992,
124902,en,0.0,0.0,A Dangerous Man: Lawrence After Arabia,0.488758,1992-04-18,8.5,4.0,1992,
67276,en,0.0,0.0,Absurda,0.581896,2007-05-16,6.8,12.0,2007,
48784,en,200.0,0.0,Six Men Getting Sick,3.517714,1967-01-01,6.0,49.0,1967,0.0
105829,en,0.0,0.0,Дикий Восток,1e-06,1993-01-01,1.0,1.0,1993,
79145,en,0.0,0.0,John Cleese - The Alimony Tour Live,0.121652,2011-08-11,7.8,2.0,2011,
386827,en,0.0,0.0,Love Is All You Need?,1.850115,2016-03-05,7.0,6.0,2016,
217428,en,0.0,0.0,Markova: Comfort Gay,0.002328,2000-12-25,0.0,0.0,2000,
75450,en,0.0,0.0,Enemies of the People,0.148382,2009-11-24,6.8,4.0,2009,
25021,en,0.0,0.0,The Alien Saga,0.145984,2002-01-01,8.3,2.0,2002,
42496,en,0.0,0.0,Millhouse,0.019523,1971-01-01,5.0,1.0,1971,
78174,en,0.0,0.0,"Moi, Van Gogh",0.189802,2009-03-25,4.8,2.0,2009,
381284,en,25000000.0,230698791.0,Hidden Figures,16.816834,2016-12-10,7.8,2178.0,2016,9.22795164
425498,en,0.0,0.0,Michael Che Matters,1.080723,2016-11-25,7.5,11.0,2016,
359246,en,0.0,0.0,Hell House LLC,2.911975,2015-10-16,6.7,45.0,2015,
347127,en,0.0,0.0,The Charnel House,0.965521,2016-11-04,4.6,9.0,2016,
412698,en,0.0,0.0,Liberami,0.380865,2016-09-06,6.0,1.0,2016,
262474,en,230000.0,0.0,Pro Wrestlers vs Zombies,0.177258,2014-03-28,4.3,3.0,2014,0.0
426634,en,0.0,0.0,The Coming War on China,0.196363,2016-12-05,7.0,1.0,2016,
126816,en,0.0,0.0,I Can Make You Love Me,0.147578,1993-02-09,5.0,5.0,1993,
77862,en,0.0,0.0,Anadolu Kartalları,1.094478,2011-10-28,6.0,4.0,2011,
57739,en,0.0,0.0,Ya Sonra?,0.297242,2011-02-24,7.0,2.0,2011,
45017,en,0.0,0.0,Uninhabited,1.084162,2010-05-14,4.4,19.0,2010,
272072,en,0.0,0.0,Leather,0.066398,2013-07-21,5.0,1.0,2013,
26872,en,204956.0,0.0,The Untold Story of Emmett Louis Till,0.381672,2005-01-01,7.5,2.0,2005,0.0
139434,en,0.0,0.0,You Don't Like the Truth: 4 Days Inside Guantanamo,0.198734,2010-01-01,10.0,1.0,2010,
393457,en,24000000.0,64414761.0,Fences,11.599716,2016-12-16,6.7,750.0,2016,2.683948375
111261,en,0.0,0.0,Romántico,0.213028,2005-01-01,8.0,1.0,2005,
36833,en,0.0,0.0,No Skin Off My Ass,0.337348,1991-01-01,6.7,3.0,1991,
16359,en,0.0,0.0,Vox Populi,0.68544,2008-10-23,7.3,3.0,2008,
344039,en,0.0,0.0,Len and Company,0.489224,2015-09-11,6.5,4.0,2015,
332979,en,6000000.0,6174491.0,Bleed for This,7.873407,2016-11-04,6.7,192.0,2016,1.0290818333333334
424889,en,0.0,0.0,Norman Television,1.074219,2016-12-06,6.3,3.0,2016,
217672,en,0.0,0.0,Snowed Under,0.001754,1936-04-04,0.0,0.0,1936,
215736,en,0.0,0.0,Fisherman's Wharf,0.001681,1939-02-03,0.0,0.0,1939,
144464,en,0.0,0.0,Electrocuting an Elephant,0.246446,1903-01-12,2.3,9.0,1903,
80809,en,0.0,0.0,Perry Mason Returns,0.159935,1985-12-01,6.5,2.0,1985,
381041,en,0.0,0.0,Rainbow Time,0.550965,2016-03-14,5.8,4.0,2016,
413052,en,2000000.0,0.0,Hacker,7.950711,2016-09-15,6.4,70.0,2016,0.0
371446,en,0.0,0.0,The Free World,1.437723,2016-09-23,5.4,12.0,2016,
226686,en,0.0,0.0,Perry Mason: The Case of the Notorious Nun,0.000844,1986-05-29,7.0,1.0,1986,
320413,en,0.0,0.0,The Greasy Strangler,3.638676,2016-10-07,6.1,45.0,2016,
108501,en,0.0,0.0,Parole Violators,0.038981,1994-01-01,7.0,1.0,1994,
342737,en,7000000.0,5816211.0,20th Century Women,9.855927,2016-12-25,7.3,213.0,2016,0.8308872857142857
227667,en,0.0,0.0,Perry Mason: The Case of the Shooting Star,0.089789,1986-11-08,6.0,2.0,1986,
422874,en,0.0,0.0,Money,1.732871,2016-04-06,5.6,20.0,2016,
412329,en,0.0,0.0,Glory Daze: The Life and Times of Michael Alig,0.18909,2015-09-24,6.0,2.0,2015,
225525,en,0.0,0.0,Perry Mason: The Case of the Lost Love,0.909611,1987-02-23,6.5,2.0,1987,
